FHHRate,PctWhite,RenterRate,CarlessRate,PovertyRate,Income,Ride2Drive,NEAR_DIST,Emp_60min
41.31634111,0,73.96581698,16.27870069,36.07091543,42667.49104,8.203408106,54.83357021,0
0.316297445,74.9000015,71.64098494,0.948648218,24.97742127,71487.23389,8.3447534,518.9512141,45
2.349818927,58.0999985,40.64093614,7.354273455,8.942052524,83892.56882,6.965231268,431.3892672,2
7.804842163,88,31.32607589,15.84464093,5.416585887,95936.56138,5.455482296,216.5693848,3
6.093345771,100,23.211392,7.437489951,6.934283247,106347.4748,6.624104428,442.3031463,0
2.431408707,66.6999969,26.04627591,3.899717795,0.784383786,94282.06267,6.022311333,406.0040552,4
23.91814755,31.5,58.00170182,31.3673283,48.31867399,29720.07247,6.250717882,323.0123038,104
8.826961809,9.1000004,41.68024336,4.998206339,32.90155554,21432.26547,5.338038613,343.1516992,25
0.797901692,80.4000015,7.873101143,4.413306907,7.919628116,107468.239,5.842196457,1357.312962,3
13.90329183,11.5,2.664677445,9.103762952,19.9050777,67895.33235,7.909509342,1229.026087,1
22.02659363,70.5999985,26.11349765,4.391409758,3.353156605,20865.68903,7.621407673,311.8251178,0
0.221842453,100,22.54807284,2.338337044,2.194547892,159649.0503,8.377700906,136.6254818,6
0.836684993,5.4000001,57.56606107,11.55997831,22.58346346,41057.58214,7.820342464,181.734478,5
7.993072024,23.1000004,47.76460498,17.17840108,11.00669393,26035.67188,6.22887246,72.42278045,11
14.54747075,0,65.19725367,16.7844164,46.92889316,21562.11435,8.203596979,67.46090135,5
3.785738691,100,22.32003358,4.40562014,4.035304868,64691.9718,6.593010152,75.65643835,10
3.69922429,75,42.41006051,3.205543809,3.053742378,80122.3477,7.126879432,262.388044,5
20.49881158,0,69.00508738,2.902995075,5.086115552,48761.80974,6.253907182,171.4479373,4
5.790402578,100,37.81632054,4.410941691,3.427360806,55516.02521,7.294384974,310.0142081,6
4.328911333,89.6999969,77.59622929,5.638578291,21.59792078,45718.55587,6.927336007,170.9802826,26
46.61692013,9.5,52.89367072,23.76286884,55.06990062,18272.85495,8.973313346,129.4211552,3
53.9605711,0,47.67167049,33.26097547,35.96805575,17488.50056,9.503370048,199.9834814,1
41.21712584,0,50.50787246,11.86486197,40.1555796,37297.63813,8.643877233,225.8609241,11
17.3931493,0,48.03259684,32.05894989,40.03058392,19166.62923,10.42192822,246.1636379,0
16.14991129,2.2,52.72364446,56.78979199,50.52971208,33322.74393,7.81778496,250.3645307,7
41.37257741,3.7,69.47039317,12.65384732,12.99382965,24904.07636,8.348049013,69.81031485,1
35.78755572,0,69.22402256,58.27671029,33.4410091,26164.61588,9.357785411,154.5137711,5
39.63236081,0,65.73989488,13.67601594,43.38500536,24259.04945,9.507620511,67.94024556,0
27.29837143,100,58.99533011,0.316607378,4.015716927,62591.07662,6.883228748,95.06641471,1
5.076816203,100,1.260752496,0.46039574,17.40417885,103927.6857,6.943827606,344.1171937,7
15.1560113,23,2.178149652,16.4172811,23.54131219,43622.73549,8.329642677,1554.20714,3
26.3034696,41.7000008,29.62929319,18.4181279,54.28232828,16680.65235,7.816838939,1362.874182,0
27.24864477,21.1000004,6.669248827,3.650320539,4.755112199,69201.43002,5.907304572,294.7481803,7
41.58741766,0,26.28405613,11.53136704,43.24357761,17170.23744,8.098118757,236.5599945,1
12.4962255,63.2000008,18.79763484,2.92347177,0.415356967,64400.92413,7.955813166,814.1307996,2
15.8976511,55.4000015,89.62727525,31.14556876,52.64379338,6249.859417,7.711928361,185.1086691,4
8.032705024,78.5999985,52.01048385,29.37875563,10.97231533,22587.60654,7.445785478,181.259552,5
1.890240371,54.2999992,100,31.89112558,43.35883335,,7.267176139,228.0395061,44
35.94742165,80.5999985,40.92036576,2.819432691,28.54813006,19410.19166,7.430876492,1452.220843,0
40.13820215,14,6.419457716,5.065408567,21.59470309,49243.88723,4.818096683,517.8592609,0
24.99646209,23.1000004,27.42488381,25.93780199,68.09632307,33132.05508,4.115009637,212.9729432,1
0.165869601,100,28.92333998,5.799231736,4.957678788,63816.14283,7.423678824,342.2758244,21
19.1012642,0,45.33289365,12.64812722,49.40755196,38900.13658,4.956346334,29.31257232,2
17.32756469,0,42.75722856,8.663558519,17.85953196,30899.14163,4.927074549,189.5404006,1
15.37391576,27.2999992,9.267330024,6.658481742,7.427432642,52255.30052,6.025594332,562.9606363,7
38.70949011,13.1000004,43.87332845,2.879032571,9.903148181,45589.42862,6.769874336,1278.343994,3
30.94395044,17.8999996,42.16034579,5.319798429,32.31712314,30492.85733,6.966265202,934.3663879,1
43.71240504,0,59.48496229,31.07264526,23.81312577,23086.1992,8.084129077,140.1624253,8
43.79431318,0,56.62309358,12.22948168,41.51078257,22046.50847,7.941125169,150.0374851,3
19.36913446,0,66.87760294,5.086560689,12.09832987,73870.12086,9.18314521,112.2573662,8
3.403905086,94.6999969,92.21826625,6.24101054,81.80578887,25150.12066,8.097089086,116.5695122,2
3.248192491,88.6999969,93.29883668,4.71037419,72.02535692,19050.74112,10.42235589,314.813383,2
7.475015354,0,51.71473072,13.70147643,35.28680142,12537.70659,8.489687381,110.8887727,6
12.7702868,13.5,57.34410846,10.00654323,65.15361241,17578.2467,8.827781639,79.20260779,7
3.626768965,92.3000031,1.525655901,4.274573853,0.593268956,147731.054,8.194637846,62.54979236,12
45.25158156,0.4,58.14864554,28.60085819,29.13498983,22628.16398,6.50573685,659.2930505,10
20.12423984,0,66.2006071,43.73920761,33.68315635,10635.47951,8.425294822,276.8006571,4
20.69005608,0,68.42383102,48.21555486,67.89002892,37285.73208,7.041170005,414.3509698,1
29.02797307,16.7000008,52.9823889,4.056231522,38.96120681,39097.04835,6.717209575,672.0530179,2
7.116769179,48.4000015,53.62038665,35.66025883,100,26954.21223,6.770435684,617.976724,2
25.81356346,43.2999992,58.29207866,3.106273453,23.84265539,38253.44565,6.976928601,147.8522977,7
32.06985131,57.0999985,40.88872612,41.45113398,20.35929094,23694.4818,6.159210194,644.4833749,0
30.08219069,24.6000004,55.23219964,3.015788766,19.34284104,30387.44628,6.401253279,129.8655516,46
4.794583724,20,42.00683448,26.86103424,58.21864099,33214.39981,6.795601594,465.0278144,2
35.55547766,2.9000001,97.70451995,4.264761542,35.12668715,5213.557027,8.681086418,238.4344441,15
38.27725131,27.3999996,81.32471912,63.36480916,59.35225604,15975.99592,8.56160656,135.6299773,4
32.03877665,34.5,49.28464294,7.237378172,48.54676618,42517.92896,7.559364814,301.3542606,0
35.52448248,6.9000001,26.22487638,4.739911689,21.6366065,42564.31399,8.291481023,290.7345033,2
10.99043368,10.6000004,82.13125806,37.52042042,100,21110.53079,8.305184847,270.4988538,9
2.252841127,0,45.41760196,8.999365965,22.63682895,29159.92079,6.733946495,381.9012212,4
23.77214952,60.5999985,41.83616019,8.645294168,15.37406305,21929.91643,6.5286714,1192.626383,4
11.12076378,0,21.45561535,10.38447696,8.854270009,35396.88034,5.614997966,341.0121543,1
26.37332097,19.5,36.50924921,8.998323339,4.389203524,16002.47108,4.762223694,175.768494,2
32.18314795,8.8000002,55.34519159,1.163657052,1.096759365,98273.60883,4.777627767,179.4096858,5
14.21211095,0,18.4671829,5.589822499,38.57942526,31417.78663,6.387239105,192.3490057,7
36.50208998,0,54.58222974,36.80613662,66.91944485,12042.36066,7.000906724,172.8856067,4
21.10327233,0,31.88184922,4.498708477,26.88979273,23454.7018,7.001989254,391.0809609,1
48.62878601,0.5,28.43721929,10.53447904,43.92703905,26748.67298,6.191272746,1005.667473,10
41.76571197,0,73.80145671,21.15420328,43.29203257,11755.69503,5.678814449,137.3286404,3
50.35310902,0,65.57634256,42.68716529,18.04336815,19281.74445,5.863658683,81.18509879,0
64.02632409,0,84.92883394,28.93194399,19.84744017,22345.96409,7.082927339,150.4154121,2
27.29592216,4.5,63.76154055,50.71984742,31.93732499,17942.71339,8.78308502,471.0878293,8
3.124450601,100,37.38572037,21.00587393,6.941173758,67760.25708,8.898886169,313.1134026,11
2.93694272,94.3000031,48.26455742,18.63013403,11.8068603,73735.59444,9.083851045,431.7830433,11
2.742032981,100,41.65605345,23.70401125,4.817634532,86132.2223,7.861153435,584.3483307,1
2.295653587,86.6999969,36.1155334,18.12329898,8.086959064,89269.29233,11.49852402,669.4430191,2
3.365279819,100,42.59077077,2.891394081,8.470892281,56274.9553,10.61318232,711.9310306,12
17.61856025,0,69.14125715,29.09211989,14.82714893,17860.57496,6.316323483,240.0939501,2
35.80389167,0,74.09191527,11.27975184,40.56780838,38654.63064,6.311615116,410.6931012,5
39.08366591,16.7000008,72.73615532,25.73351291,17.4549192,17633.89074,7.755794291,248.9534522,5
33.66639888,0,65.46369859,12.90095608,29.22718991,20199.74492,9.397368476,104.8026656,1
30.69096168,0,70.95069265,30.68490999,23.08850839,26234.4519,5.931109606,103.3382418,0
28.58225152,2.5,72.42684625,22.91509232,50.59128468,23164.25358,6.812686386,227.6937719,26
8.715048733,3.9000001,58.70005427,8.550890862,25.67246607,48831.31259,5.713332297,169.962612,15
9.208248713,67.5999985,41.9128468,8.458730521,37.96185289,55931.36654,7.421754828,835.7351039,3
7.813514426,88.5999985,22.41030252,2.417266863,8.038816453,91853.03521,7.96612724,1293.527636,5
6.485848727,85.1999969,16.58636318,1.703624022,4.115909912,92291.4831,7.871964977,1262.220414,4
11.37978275,74.1999969,28.73383606,2.347643686,5.706906384,67410.00895,8.918306967,1178.695531,11
12.15368153,74.1999969,54.6160515,7.560151904,6.453683767,68394.74746,7.994537799,820.4860915,1
5.747241908,24,0.42142335,3.674699501,10.90742285,100955.2129,6.343144825,99.36152713,3
10.69826369,65.4000015,22.87062767,2.148327154,16.35912403,69908.10824,7.272158635,428.0081457,11
26.14049611,64,47.13363403,7.402282976,4.65051727,42084.21504,7.015338661,690.6959846,7
1.161736059,90,19.79313843,4.891821765,6.117196845,26543.31433,9.64871977,478.674228,0
30.95859637,60.7999992,23.5663192,0.459661596,12.88922368,61789.01864,9.045226126,643.3762231,12
36.41550832,100,47.71176144,3.681261906,14.8869194,56183.12093,8.132482561,417.94736,3
11.63733094,98.3000031,24.8646373,3.740492296,15.81667874,110309.2698,6.712038873,284.6129851,40
2.766683509,57.0999985,14.61324642,3.11897061,12.60521475,65340.7501,9.070817038,806.1099803,2
15.71421669,0,29.32760436,6.790022445,7.654893588,60332.1848,8.309409045,1391.466991,0
4.473615035,74.3000031,17.79376918,2.970000696,5.47008989,145741.0481,7.387162572,1568.211507,3
22.05835783,35.7000008,92.82821717,3.969928875,29.31255829,45971.63631,6.627077185,41.1066098,100
5.039284964,92.9000015,19.66779539,2.508131679,11.07600648,161207.3798,6.898056544,988.5481324,1
14.00317907,90.9000015,79.44340274,5.618487718,89.60570467,24785.13157,6.716365011,243.1858825,29
38.90798689,18.2999992,2.863931281,3.156134314,21.59380207,66162.2619,4.751889264,552.0665383,6
28.52034123,12,41.55223959,1.990710693,18.88660129,37778.0863,5.628374333,531.7659204,5
5.176290918,87.6999969,11.6998678,4.641281801,5.402595806,108476.951,6.365867809,1550.89849,2
41.16149793,0,43.68370988,89.83814871,19.72426074,,6.4808305,724.7035791,5
44.97057295,0,48.01269998,41.0619,41.32001934,22028.69319,6.636460776,177.2789326,2
41.13213207,21,61.45214347,16.16069417,84.08812604,18135.52327,6.617585132,436.7818092,36
42.21495588,0,41.82182223,1.301483678,42.74296974,38460.5772,6.32030588,74.93830544,1
23.15948885,0,48.67208959,13.60401307,57.67805498,18933.89696,8.398559739,68.07085353,1
20.40295662,0,49.50611104,44.29080946,36.49226677,39037.06424,8.577413373,75.85140086,2
40.51458181,0,33.99289891,23.18498755,76.04852036,17806.71277,6.004907155,59.30904788,5
43.61523105,0,43.9510047,14.72016447,93.01244379,27224.8483,6.487220581,70.27980777,6
14.10662069,22.2000008,71.44709264,7.274808153,34.55172272,30977.10305,6.700037882,133.530103,3
8.352200059,13.6000004,43.36772594,9.564611179,4.67587773,27460.05151,5.511118325,69.64600762,1
11.04598577,0,56.64650955,6.625424017,37.5243822,42009.10871,6.028122413,72.85667019,1
10.59955395,95.6999969,77.8846795,6.642329824,23.25306564,28220.61444,6.430385892,90.74183409,4
5.852777657,67.5999985,79.81120535,7.410422214,27.34801374,51423.25737,6.513364723,40.05137802,15
16.31231324,83.6999969,14.47084794,10.66773073,0.375498753,95083.28252,7.263466759,157.0612285,47
6.738209324,38.5,66.9116027,33.82863909,7.905309864,25560.15141,7.451469066,232.24862,53
11.74840923,91.1999969,74.64468863,5.868421173,25.95174414,36335.91117,7.405878317,128.4148745,10
1.797311367,93.8000031,18.21254726,5.759643447,1.202832062,85168.2323,7.005747102,267.8457715,19
7.124096898,0,70.83187721,19.90746985,11.11524617,12490.8968,6.88011568,81.37022143,14
39.01373076,75,47.10884073,11.23227254,100,39803.13024,11.08826844,72.73365296,3
7.907450871,91.8000031,10.18346603,1.443187501,3.032715389,79986.94501,8.502571833,404.1632185,10
7.010732307,75,34.2304215,2.131850892,0.911042764,71425.65853,8.211312333,395.2730959,2
38.84670059,100,22.91642759,21.31071112,100,69183.09698,9.953660009,103.969508,1
19.13120956,9.3000002,39.57562977,17.20662883,32.25041139,31305.26791,6.677760875,108.7823303,1
6.524519963,58.4000015,10.97000878,3.030270295,1.935864176,91701.67178,7.436953926,187.8892905,7
14.9293624,77.3000031,1.618947057,3.827699402,2.84772022,64326.50664,9.007285849,205.3976902,2
6.27746424,58,4.918582272,3.780021028,0.941254472,87052.65747,7.381564246,597.8763155,6
0.701650917,66.6999969,10.09903804,3.939600645,1.677895567,83745.39932,8.346871854,541.7638771,4
2.636329657,56.7999992,3.875093971,1.770669311,2.479278232,49218.86677,6.421368629,438.4815085,7
3.410595497,42.9000015,33.79923207,6.505114534,0.571365725,51137.30484,8.856333083,608.5661925,11
11.83665823,79.0999985,2.504440795,2.897629163,1.278287988,88213.20369,7.567813298,891.8788921,3
8.581923384,90.6999969,7.575578741,8.224314124,2.045837624,89865.04872,6.523414041,916.7396905,1
26.70843967,59,94.78461166,2.041475394,76.74829331,17104.8162,8.902576506,891.31383,3
0.253997418,56.0999985,12.95038274,11.55556203,11.91784416,76911.60069,7.026850003,459.8589148,5
46.95782749,20,5.746286334,21.98662468,31.57109639,81969.06024,8.52874562,807.8242659,2
17.47216245,75.9000015,78.55116807,4.191492152,34.04418597,50913.01632,7.46767689,100.145052,13
2.200633429,87.3000031,79.37644707,24.38746426,11.68398064,67851.76533,7.674233022,265.2344877,62
45.28635452,0,48.50678074,12.7164519,62.40900917,17416.84963,6.588843181,106.6432581,2
16.62044461,10.5,30.8147874,2.799933801,20.12578842,35391.16424,7.531346781,248.4337263,1
24.21630499,1.9,20.23002942,11.37419393,17.12865975,31765.40743,7.188180264,202.0779384,5
17.97646915,0,19.58426502,0.611077254,40.81195956,30286.29827,6.214583319,112.3473977,3
40.14301342,0,69.4716835,20.51353644,100,,6.152458539,76.61576315,4
19.82455629,0,76.74987787,11.26145957,100,,5.899178019,118.9319572,6
13.06230946,0,20.51478612,12.1980314,25.69051683,8278.829516,10.18474282,96.54610633,1
45.72582178,25.6000004,59.44783949,0.390593959,26.07683104,35559.37148,7.442313288,195.7793886,7
3.004772603,38,73.69713891,26.91048098,13.05993267,28308.49909,6.934693757,232.8899563,30
2.319024734,93.8000031,21.85395298,3.792495453,2.313370604,55120.57802,7.566006304,342.7098641,5
16.94251812,99.3000031,0.653885117,1.224064485,6.303636131,128360.3912,8.281977477,826.8205814,40
2.368186686,100,10.12362839,3.502975377,0.985542963,92801.39553,8.563217857,159.9963733,4
2.633969912,67.4000015,46.95997188,5.481119755,7.340637893,34879.29827,7.27022124,122.0319219,16
14.75461579,100,21.80726895,3.123592741,2.533649826,74620.22539,7.713292302,64.93600617,6
19.42305931,100,12.81072202,7.750542145,6.98400301,85383.10249,7.818746943,233.1004192,6
17.73226277,100,7.564865176,7.741685072,3.868414064,83786.22565,7.625069468,221.3541083,2
10.66935179,97.4000015,14.87710197,7.416485928,4.475520728,88792.26728,6.925479543,143.1854079,9
0.049650676,100,34.07483505,11.85303882,5.495121764,98654.79935,8.117480234,269.4521429,3
4.094068644,100,13.91934078,2.254517832,6.69312775,112806.4188,7.897386736,816.6460374,4
1.513483453,94.6999969,7.640265554,4.028944172,8.947932529,116279.715,6.977577088,734.1024813,5
43.36070606,11.8000002,71.65567101,11.2832334,49.72560231,,5.707980156,112.6937581,2
6.031466405,98.5,33.74557065,0.954133998,18.35734087,62922.27496,8.601966949,681.6558666,15
0.210068519,100,23.08526306,1.534475985,2.748314098,54820.80481,9.415131638,99.19164718,6
17.75019232,37.9000015,1.126778066,5.418486781,7.426437881,86934.18591,8.956007417,116.1758398,5
16.99093775,32.7999992,36.53150174,1.040608196,25.45407115,47621.38199,8.580687317,359.2290127,44
4.190071077,94,36.522522,31.192299,13.03178359,86376.87407,7.961091777,125.0594075,35
1.670248259,83,11.16726387,11.41857226,2.375480563,85899.45775,6.796726992,1547.371678,8
2.503878969,98,16.62964975,3.252325214,21.73229339,95132.52086,6.314904849,1213.911206,9
8.98315265,91.9000015,8.977287133,2.310472675,26.6266318,107660.3467,7.434196553,789.0984275,37
7.697933117,96.3000031,7.923061563,5.624961515,3.463727357,132598.4805,5.912311436,279.6506643,33
23.19682588,86,18.56203509,7.322450969,2.741902453,102300.7307,7.443199644,428.3600901,18
8.524444755,82.5999985,21.93892322,6.53664731,7.852938804,111157.3866,6.110240764,148.742412,3
1.670937264,68.3000031,72.18638221,3.532720554,17.9139658,46465.92908,6.278173027,297.0421145,3
3.26261728,89.1999969,16.53769421,9.397587269,12.03526982,118692.3259,7.204355963,254.9358619,2
12.41056251,0,34.22400942,1.089604449,8.558053524,74246.09741,7.303725879,160.9274766,2
8.356349992,11.1000004,13.49144705,3.264464795,1.260528604,64745.17645,7.010440772,763.7678203,6
2.44881014,50,73.10159562,20.72034724,5.964606213,42228.60229,8.439486665,80.83687145,4
16.20406618,84.4000015,57.47720969,21.40819546,11.26818253,70729.47391,7.426855767,307.2902201,19
5.937230172,59.5999985,58.25903133,34.06607785,11.24266745,51706.07815,6.950884832,251.5257873,85
16.1809397,97.5,9.193405115,2.521058185,14.02450155,72757.3201,6.675156744,958.8118211,12
14.9899936,91.4000015,4.54038168,2.790033027,14.06434168,124038.6321,6.671238765,516.504876,15
6.897512815,85.0999985,7.699440481,1.996952608,9.954480484,77446.72782,9.599080459,658.8515545,4
3.915767231,100,6.612160671,1.659786487,13.31182456,115615.0845,7.009090071,530.8675039,13
3.708241354,62.7000008,40.46261991,0.8746692,3.776954599,104659.5222,7.504135884,747.9586007,6
21.0760106,26.2999992,5.922112536,0.975666948,3.927748036,67820.16667,6.153405682,234.1789731,13
26.99799133,33.7999992,49.71761863,3.098190046,0.927365011,48117.89925,9.120162261,274.7531447,0
23.24683963,0,64.65971008,23.73081965,73.3753678,21759.15516,6.978339435,125.0674086,0
8.252170598,76.0999985,71.13112691,0.721582755,11.9138832,24533.61711,7.154282535,498.2122609,6
28.88778243,53.9000015,75.83313887,1.717181624,10.80955396,41114.44939,7.939108114,229.093189,132
19.30951206,0,19.33057972,7.052838387,11.92337615,80288.38252,7.368438984,611.3910455,0
9.745122057,0,50.1844053,1.847265141,44.97293487,25974.58497,6.66586549,231.0305728,2
24.83109951,90,45.11033033,13.37874068,33.25432712,28458.29028,8.97616658,430.4024426,2
14.67746457,4.4000001,46.58383179,4.171063041,28.6975605,11940.98727,7.984775541,153.0356649,26
8.736790047,41.5999985,92.10568922,22.81297306,87.80744227,30247.4963,7.428181686,535.9439461,16
21.40003791,0,86.79085342,19.16357353,50.54122516,23434.79123,7.45314119,494.6733959,4
24.1656269,3.2,86.7667728,13.11963289,41.79432812,19828.06094,7.326683088,328.2441844,5
17.14545661,3,91.42460655,21.60197969,49.93296724,15207.22143,7.55916475,338.9246611,5
2.613797271,15.3999996,90.90690652,51.86088576,58.40115182,16858.96536,7.545246715,506.6887549,6
23.51961215,14.1000004,57.68750024,33.40618519,42.15437619,37822.61724,8.045373213,95.51385787,27
2.449730968,9.1000004,98.71550614,66.46000801,75.54604525,19850.08986,8.104379944,482.9449135,45
28.57919462,0,61.13609395,8.16408375,10.25535985,33923.02196,5.876081143,90.70682886,2
25.4204342,0,62.29951343,7.263442407,46.39545592,41820.18265,7.421278648,68.76398094,1
33.20379799,0,69.27761758,8.886511623,25.3785734,23594.25629,6.485225551,136.6906544,0
3.753512983,91.6999969,36.40187287,2.736741219,5.066174404,59609.60967,7.500989403,318.4544266,4
10.35725915,41.2999992,83.95744018,14.32287137,59.81228949,,5.968031706,720.5031543,6
8.889786756,54.9000015,96.67218836,16.62896237,42.62487514,36810.4637,6.92051601,146.7359085,15
1.156979842,95.5,87.00010774,14.98483906,71.85851017,11805.02276,6.697413033,258.8883249,57
8.635405392,100,83.66380691,18.95440255,91.49478082,20322.73022,9.969419255,383.8168592,2
0.813206698,100,27.49580938,2.530008295,40.596137,107718.7732,6.248510965,545.9896636,4
1.442544669,100,82.12202476,33.75147741,19.14148215,50205.47323,7.575833211,357.4033563,1
42.68652794,0,5.835623291,3.298814463,6.907579263,69745.39873,7.027843711,788.5116651,1
10.27527706,0,36.12136185,0.702522092,1.211294975,75322.66424,6.539799732,503.3044963,12
4.941470152,96.5999985,32.29369428,2.900371712,20.88054197,82750.62812,7.601552327,294.6752837,7
9.609016218,99.1999969,17.96712628,2.546958027,1.409842692,144435.4461,6.876858893,1346.001183,10
9.201864876,89.5,5.227844615,11.36595718,0.937942583,124741.9386,6.792112643,1096.38213,6
6.153914885,77.3000031,12.20595908,8.729245478,0.956490349,78717.74211,7.094200038,1007.044806,3
10.68357785,100,13.39559222,0.613703608,0.96303458,114578.2862,6.951630422,1116.878018,2
24.72227905,67.1999969,15.96255537,1.13336468,27.48062214,49505.06628,7.273296444,125.8045374,5
12.92788335,8.3000002,36.34683758,1.284302313,50.44509805,51701.42075,6.490939226,138.1170584,5
25.80477816,7.6999998,65.07038625,17.99234312,36.41411893,26102.73997,5.15969186,355.39921,11
37.75626164,10.5,66.66657365,7.69606455,25.74551785,30777.516,5.485727185,227.89075,38
9.497679844,84.9000015,4.390043391,3.251429554,1.463333205,87970.69793,8.294764336,1378.188193,6
28.49090137,32.9000015,92.63711491,1.499911277,28.06357189,49312.66152,8.221591347,387.0611518,13
10.82924671,29.7999992,92.79652979,1.10943656,77.1172599,48407.92986,8.733950336,278.085563,6
38.40420033,0,33.31810945,16.64277885,58.66974668,25715.89511,6.42826374,213.9856457,6
40.64339043,0,31.60109357,6.181632358,61.35122644,19906.12379,7.802621017,194.8293405,6
22.77538513,0,40.33102763,1.481011454,44.89418051,28001.61687,12.75295026,413.1566612,1
25.07348363,0,42.10894632,9.287931867,31.20157205,29368.83343,7.098809434,257.1888385,1
16.13434135,0,52.76944198,9.535686939,58.29304057,15982.1367,7.440286268,415.358279,3
6.601966187,2.2,40.37854923,3.8189757,87.67885506,22327.073,8.089508851,83.99721627,3
17.59101112,0,5.158577244,25.53630178,35.89862516,20192.34412,8.947715368,85.66311011,1
31.88241538,0,65.33020619,25.16336016,30.06020253,32130.50768,7.741473487,130.5953011,0
22.79836896,0,58.28533583,15.29115852,53.06089353,10855.87963,6.908094607,148.7535302,0
2.596140732,92.3000031,51.22891709,23.56325633,4.617964406,28535.6206,6.817118721,227.123891,10
3.306756484,100,26.87941093,6.082539539,53.96047036,,5.16605346,284.9621283,9
4.711261085,97.5999985,31.01687878,3.292040794,25.50449435,,5.41919687,483.6213518,9
4.172131551,100,27.5013241,24.82225421,19.28746368,,5.131895782,434.7203589,10
5.432848142,100,46.63431,25.5096582,19.63089302,50358.78237,8.242449731,301.0368769,2
3.991988878,100,31.4797706,59.33986903,4.36770936,53498.02862,8.397438685,293.1050406,5
5.090565221,82.6999969,1.386879627,2.778005098,8.777713608,106721.8509,7.209523387,818.1575804,3
1.755362693,98.3000031,7.444422958,2.338376715,6.600227432,135882.0199,6.749811935,805.8336262,21
25.07756297,26.1000004,96.6140676,21.19039254,44.85228155,32110.60365,6.405220824,105.4210088,8
6.95159198,96.4000015,47.06938527,0.826899405,12.50462707,70460.42758,6.267085031,841.4374826,4
0.490406435,80.5999985,3.533483663,3.073005046,12.54656117,104174.8501,7.178361371,909.9969154,12
10.8803021,66.6999969,10.26557296,4.137855004,20.53164012,108936.2966,8.000267285,848.4833667,6
6.748004684,93.0999985,11.99981392,5.048995824,1.053107899,98061.42725,6.212710219,416.979878,44
13.92063229,100,46.10014834,2.245162857,13.54464187,53774.00312,8.039564852,1091.933011,2
8.937739083,61.5999985,40.17396258,0.633957217,16.74975552,69841.62758,8.866836012,894.9941729,2
25.5326962,63.5,8.849503653,1.58807985,33.321925,60150.46487,7.27566778,315.7385243,4
27.6201309,65.8000031,20.93412193,2.157099339,16.24514857,46315.20419,6.229015688,542.3131519,4
24.0311944,79.1999969,19.16274074,3.317099706,29.13063907,73485.20018,7.598065362,488.6742523,9
18.22765243,19,50.03851391,8.357623993,44.828056,40557.315,5.795955857,918.2087935,4
35.46238858,38.9000015,52.98738058,11.74194237,45.40001169,41163.27238,6.944361069,1151.956475,8
4.699577576,91.3000031,0.220503429,0.455667919,8.118980049,117838.5915,6.938616959,1048.137644,12
30.82600569,18.6000004,51.65290791,4.210855405,46.43820786,39840.61522,8.016720291,840.4039244,3
11.13471957,0,8.782081491,5.332805953,1.50949712,83972.14046,7.238030161,1035.563596,2
17.95642489,59,15.45058224,2.728051828,0.818302592,85767.84723,7.376803605,733.6659164,13
13.79053417,86,2.829602829,3.87765777,2.928297825,65781.85232,8.043252838,946.7955273,8
12.48125406,81.5999985,21.01680694,1.503146992,11.21948102,60460.07838,6.826759358,1264.806688,7
30.95337893,0,71.24058155,15.46532087,39.5952322,11812.00501,5.626492411,382.0062719,6
31.68829431,12.8999996,66.08266197,30.65953055,44.31529287,25282.84006,7.922692609,379.7188022,8
29.26490324,6.5,54.92355594,20.14978484,50.48433052,22689.0911,5.795715096,303.7294338,4
40.92094438,4.5,48.14188054,56.54655025,25.20558909,13956.51328,7.066449204,217.5873731,3
24.13854819,0,50.13579637,21.61381404,19.29642121,14248.01156,6.775732313,301.6648632,6
16.04259652,10.6999998,55.70485837,45.94113648,100,24050.44241,6.307592367,246.0220533,2
20.9739512,0,62.82188716,40.94357053,62.38362657,23918.13613,7.286242386,240.7185277,7
26.87336029,0,57.94077343,44.17506456,26.4661059,11903.46142,7.43297156,69.64793984,3
19.49591533,0,14.32852465,35.67445675,75.27260665,19982.70959,7.548554307,84.38494285,0
19.33785835,0,46.6804139,11.20025854,100,50952.74381,6.399548891,151.5651712,7
37.88695884,0,38.05726913,4.758191408,100,30984.54256,7.29571802,82.31825502,0
14.99219546,66.6999969,7.490797471,8.000526487,16.16827696,37148.31695,6.868264298,1385.290883,1
26.8143078,8.3999996,40.38929587,6.772290426,15.12433215,26277.30564,7.201976139,452.7904079,3
12.89403649,15.3999996,16.95008504,3.462336996,20.56126247,39543.68069,8.086490439,1477.189812,0
5.192114936,77.0999985,24.9742601,7.791852755,2.199140916,93300.68847,6.071338754,1324.245967,6
23.59927337,51.9000015,26.72872137,1.149640005,1.831288338,91465.50489,8.517133729,657.5072764,1
15.66150715,84.9000015,24.301811,3.636653483,1.556513141,72835.61936,8.657553832,1410.645163,0
11.66036,73.9000015,38.44313899,0.997759037,3.848261977,63351.12918,6.616284035,482.0424763,3
14.23116224,61.5,18.91270299,3.619924395,40.14769108,10231.66691,9.250461721,888.7670948,8
4.599998398,35,53.23289546,15.46141618,29.85733428,45663.69078,8.403294098,485.2286156,0
36.06691045,67.1999969,27.01703597,2.772684151,41.34972421,33651.33718,8.00204471,905.821615,1
25.33622823,50.7000008,16.13580001,0.84524504,2.954281677,63404.86508,9.648847141,304.4642058,0
